OPV_ID;OPV_LIBELLE;OPV_DEPENSE;OPV_RECETTE;OPV_BUD_ID;OPV_CAT_ID;OPV_OPERATION_ORIGINE;OPV_SOLDE;OPV_TYPE;OPV_PERIODE;OPV_LETTRAGE
3722;;0,000000;230,000000;240;91;1 949;230,000000;D;;
3723;;0,000000;240,000000;189;91;1 949;240,000000;D;;
3724;;0,000000;150,000000;248;91;1 949;150,000000;D;;
3725;FREE HAUTDEBIT 97138125;29,990000;0,000000;223;113;1 966;-29,990000;D;;
3726;;8,020000;0,000000;223;113;1 966;-8,020000;D;;
3727;MATMUT;0,000000;116,620000;174;129;1 994;116,620000;D;;
3728;Entretien;0,000000;91,470000;178;129;1 994;91,470000;D;;
3729;Impots;0,000000;114,340000;211;129;1 994;114,340000;D;;
3730;Impots locaux;0,000000;62,500000;210;88;1 994;62,500000;D;;
3731;Redevance TV;0,000000;10,060000;210;129;1 994;10,060000;D;;
3732;Remb emprunt;0,000000;516,400000;222;129;1 994;516,400000;D;;
3733;Eau;0,000000;56,410000;216;129;1 994;56,410000;D;;
3734;Electricite;0,000000;99,090000;217;129;1 994;99,090000;D;;
3735;Téléphone;0,000000;34,300000;223;129;1 994;34,300000;D;;
3736;Entretien pommier;0,000000;7,620000;190;129;1 994;7,620000;D;;
3737;Impot fonciers;0,000000;56,410000;209;129;1 994;56,410000;D;;
3738;;0,000000;76,220000;196;129;1 994;76,220000;D;;
3739;Argent de poche;0,000000;242,470000;245;129;1 994;242,470000;D;;
3740;;0,000000;609,800000;189;129;1 994;609,800000;D;;
3741;;0,000000;125,010000;176;129;1 994;125,010000;D;;
3742;;0,000000;182,940000;238;129;1 994;182,940000;D;;
3743;;0,000000;99,090000;224;129;1 994;99,090000;D;;
3744;;0,000000;29,990000;223;126;1 994;29,990000;D;;
3745;;242,500000;0,000000;180;21;1 994;-242,500000;D;;
3746;FREE HAUTDEBIT 97138125;29,990000;0,000000;223;113;2 000;-29,990000;D;;
3747;;1,890000;0,000000;223;113;2 000;-1,890000;D;;
3748;;120,000000;0,000000;189;6;2 019;-120,000000;D;;
3749;;20,000000;0,000000;245;6;2 019;-20,000000;D;;
3750;MATMUT;0,000000;116,620000;174;129;2 029;116,620000;D;;
3751;Entretien;0,000000;91,470000;178;129;2 029;91,470000;D;;
3752;Impots;0,000000;114,340000;211;129;2 029;114,340000;D;;
3753;Impots locaux;0,000000;62,500000;210;88;2 029;62,500000;D;;
3754;Redevance TV;0,000000;10,060000;210;129;2 029;10,060000;D;;
3755;Remb emprunt;0,000000;516,400000;222;129;2 029;516,400000;D;;
3756;Eau;0,000000;56,410000;216;129;2 029;56,410000;D;;
3757;Electricite;0,000000;99,090000;217;129;2 029;99,090000;D;;
3758;Téléphone;0,000000;34,300000;223;129;2 029;34,300000;D;;
3759;Entretien pommier;0,000000;7,620000;190;129;2 029;7,620000;D;;
3760;Impot fonciers;0,000000;56,410000;209;129;2 029;56,410000;D;;
3761;;0,000000;76,220000;196;129;2 029;76,220000;D;;
3762;Argent de poche;0,000000;292,850000;245;129;2 029;292,850000;D;;
3763;;0,000000;609,800000;189;129;2 029;609,800000;D;;
3764;;0,000000;125,010000;176;129;2 029;125,010000;D;;
3765;;0,000000;182,940000;238;129;2 029;182,940000;D;;
3766;;0,000000;99,090000;224;129;2 029;99,090000;D;;
3767;;0,000000;29,990000;223;126;2 029;29,990000;D;;
3768;;242,500000;0,000000;180;40;2 029;-242,500000;D;;
3769;_;120,000000;0,000000;189;6;2 033;-120,000000;D;;
3770;;40,000000;0,000000;245;6;2 033;-40,000000;D;;
3771;FREE HAUTDEBIT 80327212;29,990000;0,000000;223;113;2 037;-29,990000;D;;
3772;;4,670000;0,000000;223;113;2 037;-4,670000;D;;
3773;;0,000000;5 000,000000;248;22;2 050;5 000,000000;D;;
3774;;0,000000;381,700000;186;80;2 050;381,700000;D;;
3775;;0,000000;108,900000;186;80;2 050;108,900000;D;;
3776;;0,000000;16,270000;186;80;2 050;16,270000;D;;
3777;;0,000000;500,000000;189;80;2 050;500,000000;D;;
3778;GAB 22709 GAB EXT ST-ETIENNE MO;120,000000;0,000000;189;6;2 080;-120,000000;D;;
3779;;40,000000;0,000000;245;6;2 080;-40,000000;D;;
3780;MATMUT;0,000000;116,620000;174;129;2 083;116,620000;D;;
3781;Entretien;0,000000;91,470000;178;129;2 083;91,470000;D;;
3782;Impots;0,000000;114,340000;211;129;2 083;114,340000;D;;
3783;Impots locaux;0,000000;62,500000;210;88;2 083;62,500000;D;;
3784;Redevance TV;0,000000;10,060000;210;129;2 083;10,060000;D;;
3785;Remb emprunt;0,000000;516,400000;222;129;2 083;516,400000;D;;
3786;Eau;0,000000;56,410000;216;129;2 083;56,410000;D;;
3787;Electricite;0,000000;99,090000;217;129;2 083;99,090000;D;;
3788;Téléphone;0,000000;34,300000;223;129;2 083;34,300000;D;;
3789;Entretien pommier;0,000000;7,620000;190;129;2 083;7,620000;D;;
3790;Impot fonciers;0,000000;56,410000;209;129;2 083;56,410000;D;;
3791;;0,000000;76,220000;196;129;2 083;76,220000;D;;
3792;Argent de poche;0,000000;213,430000;245;129;2 083;213,430000;D;;
3793;;0,000000;609,800000;189;129;2 083;609,800000;D;;
3794;;0,000000;125,010000;176;129;2 083;125,010000;D;;
3795;;0,000000;182,940000;238;129;2 083;182,940000;D;;
3796;;0,000000;133,090000;224;129;2 083;133,090000;D;;
3797;;0,000000;29,990000;223;126;2 083;29,990000;D;;
3798;;242,080000;0,000000;180;25;2 083;-242,080000;D;;
3799;_;57,800000;0,000000;204;83;2 098;-57,800000;D;;
3800;;15,000000;0,000000;181;51;2 098;-15,000000;D;;
3801;MATMUT;0,000000;116,620000;174;129;2 141;116,620000;D;;
3802;Entretien;0,000000;91,470000;178;129;2 141;91,470000;D;;
3803;Impots;0,000000;114,340000;211;129;2 141;114,340000;D;;
3804;Impots locaux;0,000000;62,500000;210;88;2 141;62,500000;D;;
3805;Redevance TV;0,000000;10,060000;210;129;2 141;10,060000;D;;
3806;Remb emprunt;0,000000;516,400000;240;129;2 141;516,400000;D;;
3807;Eau;0,000000;95,830000;216;129;2 141;95,830000;D;;
3808;Electricite;0,000000;99,090000;217;129;2 141;99,090000;D;;
3809;Téléphone;0,000000;34,300000;223;129;2 141;34,300000;D;;
3810;Entretien pommier;0,000000;7,620000;190;129;2 141;7,620000;D;;
3811;Impot fonciers;0,000000;56,410000;209;129;2 141;56,410000;D;;
3812;;0,000000;76,220000;196;129;2 141;76,220000;D;;
3813;Argent de poche;0,000000;213,430000;245;129;2 141;213,430000;D;;
3814;;0,000000;609,800000;189;129;2 141;609,800000;D;;
3815;;0,000000;125,010000;176;129;2 141;125,010000;D;;
3816;;0,000000;182,940000;238;129;2 141;182,940000;D;;
3817;;0,000000;99,090000;224;129;2 141;99,090000;D;;
3818;;0,000000;29,990000;223;126;2 141;29,990000;D;;
3819;trop perçu;0,000000;1 602,430000;227;21;2 141;1 602,430000;D;;
3820;;242,500000;0,000000;180;21;2 141;-242,500000;D;;
3821;part ls;151,000000;0,000000;185;44;2 201;-151,000000;D;;
3822;part rs;151,000000;0,000000;185;44;2 201;-151,000000;D;;
3823;part cs;151,270000;0,000000;245;44;2 201;-151,270000;D;;
3824;MATMUT;0,000000;116,620000;174;129;2 214;116,620000;D;;
3825;Entretien;0,000000;91,470000;178;129;2 214;91,470000;D;;
3826;Impots;0,000000;114,340000;211;129;2 214;114,340000;D;;
3827;Impots locaux;0,000000;62,500000;210;88;2 214;62,500000;D;;
3828;Redevance TV;0,000000;10,060000;210;129;2 214;10,060000;D;;
3829;Remb emprunt;0,000000;516,400000;240;129;2 214;516,400000;D;;
3830;Eau;0,000000;95,830000;216;129;2 214;95,830000;D;;
3831;Electricite;0,000000;99,090000;217;129;2 214;99,090000;D;;
3832;Téléphone;0,000000;34,300000;223;129;2 214;34,300000;D;;
3833;Entretien pommier;0,000000;7,620000;190;129;2 214;7,620000;D;;
3834;Impot fonciers;0,000000;56,410000;209;129;2 214;56,410000;D;;
3835;;0,000000;76,220000;196;129;2 214;76,220000;D;;
3836;Argent de poche;0,000000;213,430000;245;129;2 214;213,430000;D;;
3837;;0,000000;609,790000;189;129;2 214;609,790000;D;;
3838;;0,000000;125,010000;176;129;2 214;125,010000;D;;
3839;;0,000000;182,940000;238;129;2 214;182,940000;D;;
3840;;0,000000;101,610000;224;129;2 214;101,610000;D;;
3841;;0,000000;29,990000;223;126;2 214;29,990000;D;;
3842;;242,510000;0,000000;180;21;2 214;-242,510000;D;;
3843;FREE HAUTDEBIT 91324459;29,990000;0,000000;223;113;2 236;-29,990000;D;;
3844;;12,180000;0,000000;223;113;2 236;-12,180000;D;;
3845;février à juillet;0,000000;475,000000;189;93;2 243;475,000000;D;;
3846;;0,000000;110,000000;248;22;2 243;110,000000;D;;
3847;;0,000000;16,270000;186;80;2 243;16,270000;D;;
3848;N (parents);0,000000;80,000000;203;22;2 243;80,000000;D;;
3849;N+A (parents);0,000000;160,000000;206;22;2 243;160,000000;D;;
3850;prime interessement;0,000000;1 449,100000;175;23;2 243;1 449,100000;D;;
3851;MATMUT;0,000000;116,620000;174;129;2 273;116,620000;D;;
3852;Entretien;0,000000;91,470000;178;129;2 273;91,470000;D;;
3853;Impots;0,000000;114,340000;211;129;2 273;114,340000;D;;
3854;Impots locaux;0,000000;62,500000;210;88;2 273;62,500000;D;;
3855;Redevance TV;0,000000;10,060000;210;129;2 273;10,060000;D;;
3856;Remb emprunt;0,000000;516,400000;240;129;2 273;516,400000;D;;
3857;Eau;0,000000;95,830000;216;129;2 273;95,830000;D;;
3858;Electricite;0,000000;99,090000;217;129;2 273;99,090000;D;;
3859;Téléphone;0,000000;34,300000;223;129;2 273;34,300000;D;;
3860;Entretien pommier;0,000000;7,620000;190;129;2 273;7,620000;D;;
3861;Impot fonciers;0,000000;56,410000;209;129;2 273;56,410000;D;;
3862;;0,000000;76,220000;196;129;2 273;76,220000;D;;
3863;Argent de poche;0,000000;213,430000;245;129;2 273;213,430000;D;;
3864;;0,000000;609,800000;189;129;2 273;609,800000;D;;
3865;;0,000000;125,010000;176;129;2 273;125,010000;D;;
3866;;0,000000;182,940000;238;129;2 273;182,940000;D;;
3867;;0,000000;114,600000;224;129;2 273;114,600000;D;;
3868;;0,000000;29,990000;223;126;2 273;29,990000;D;;
3869;;242,510000;0,000000;180;21;2 273;-242,510000;D;;
3870;_;15,000000;0,000000;245;140;2 283;-15,000000;D;;
3871;clara;13,500000;0,000000;204;140;2 283;-13,500000;D;;
3872;FREE HAUTDEBIT 94214118;29,900000;0,000000;223;113;2 293;-29,900000;D;;
3873;;2,300000;0,000000;223;113;2 293;-2,300000;D;;
3874;MATMUT;0,000000;116,620000;174;129;2 329;116,620000;D;;
3875;Entretien;0,000000;91,470000;178;129;2 329;91,470000;D;;
3876;Impots;0,000000;114,340000;211;129;2 329;114,340000;D;;
3877;Impots locaux;0,000000;62,500000;210;88;2 329;62,500000;D;;
3878;Redevance TV;0,000000;10,060000;210;129;2 329;10,060000;D;;
3879;Remb emprunt;0,000000;516,400000;238;129;2 329;516,400000;D;;
3880;Eau;0,000000;95,830000;216;129;2 329;95,830000;D;;
3881;Electricite;0,000000;99,090000;217;129;2 329;99,090000;D;;
3882;Téléphone;0,000000;34,300000;223;129;2 329;34,300000;D;;
3883;Entretien pommier;0,000000;7,620000;192;129;2 329;7,620000;D;;
3884;Impot fonciers;0,000000;56,410000;209;129;2 329;56,410000;D;;
3885;;0,000000;76,220000;245;129;2 329;76,220000;D;;
3886;Argent de poche;0,000000;213,430000;245;129;2 329;213,430000;D;;
3887;;0,000000;609,810000;189;129;2 329;609,810000;D;;
3888;;0,000000;125,010000;176;129;2 329;125,010000;D;;
3889;;0,000000;182,940000;238;129;2 329;182,940000;D;;
3890;;0,000000;97,070000;224;129;2 329;97,070000;D;;
3891;;0,000000;29,990000;223;126;2 329;29,990000;D;;
3892;;242,490000;0,000000;180;21;2 329;-242,490000;D;;
3893;FREE HAUTDEBIT 97138125;29,990000;0,000000;223;113;2 353;-29,990000;D;;
3894;;4,990000;0,000000;223;113;2 353;-4,990000;D;;
3895;MATMUT;0,000000;116,620000;174;129;2 398;116,620000;D;;
3896;Entretien;0,000000;91,470000;178;129;2 398;91,470000;D;;
3897;Impots;0,000000;114,340000;211;129;2 398;114,340000;D;;
3898;Impots locaux;0,000000;62,500000;210;88;2 398;62,500000;D;;
3899;Redevance TV;0,000000;10,060000;210;129;2 398;10,060000;D;;
3900;Remb emprunt;0,000000;338,650000;241;129;2 398;338,650000;D;;
3901;Eau;0,000000;56,410000;216;129;2 398;56,410000;D;;
3902;Electricite;0,000000;99,090000;217;129;2 398;99,090000;D;;
3903;Téléphone;0,000000;34,300000;223;129;2 398;34,300000;D;;
3904;Entretien pommier;0,000000;7,620000;209;129;2 398;7,620000;D;;
3905;Impot fonciers;0,000000;56,410000;209;129;2 398;56,410000;D;;
3906;;0,000000;76,220000;190;129;2 398;76,220000;D;;
3907;Argent de poche;0,000000;245,360000;245;129;2 398;245,360000;D;;
3908;;0,000000;609,800000;189;129;2 398;609,800000;D;;
3909;;0,000000;125,010000;176;129;2 398;125,010000;D;;
3910;;0,000000;182,940000;238;129;2 398;182,940000;D;;
3911;;0,000000;99,090000;224;129;2 398;99,090000;D;;
3912;;0,000000;29,990000;223;126;2 398;29,990000;D;;
3913;;242,500000;0,000000;180;23;2 398;-242,500000;D;;
3914;;0,000000;177,740000;239;21;2 398;177,740000;D;;
3915;FREE HAUTDEBIT 97138125;29,990000;0,000000;223;113;2 410;-29,990000;D;;
3916;;2,410000;0,000000;223;113;2 410;-2,410000;D;;
3917;GAB 22709 GAB EXT ST-ETIENNE MO;120,000000;0,000000;189;6;2 428;-120,000000;D;;
3918;;60,000000;0,000000;241;6;2 428;-60,000000;D;;
3919;MATMUT;0,000000;116,620000;174;129;2 444;116,620000;D;;
3920;Entretien;0,000000;91,470000;178;129;2 444;91,470000;D;;
3921;Impots;0,000000;114,340000;211;129;2 444;114,340000;D;;
3922;Impots locaux;0,000000;62,500000;210;88;2 444;62,500000;D;;
3923;Redevance TV;0,000000;10,060000;210;129;2 444;10,060000;D;;
3924;Remb emprunt;0,000000;516,400000;218;129;2 444;516,400000;D;;
3925;Eau;0,000000;56,410000;216;129;2 444;56,410000;D;;
3926;Electricite;0,000000;99,090000;217;129;2 444;99,090000;D;;
3927;Téléphone;0,000000;34,300000;223;129;2 444;34,300000;D;;
3928;Entretien pommier;0,000000;7,620000;209;129;2 444;7,620000;D;;
3929;Impot fonciers;0,000000;56,410000;209;129;2 444;56,410000;D;;
3930;;0,000000;76,220000;190;129;2 444;76,220000;D;;
3931;Argent de poche;0,000000;242,120000;245;129;2 444;242,120000;D;;
3932;;0,000000;609,800000;189;129;2 444;609,800000;D;;
3933;;0,000000;125,010000;176;129;2 444;125,010000;D;;
3934;;0,000000;182,940000;238;129;2 444;182,940000;D;;
3935;;0,000000;99,090000;224;129;2 444;99,090000;D;;
3936;;0,000000;29,990000;223;126;2 444;29,990000;D;;
3937;;242,500000;0,000000;180;51;2 444;-242,500000;D;;
3938;;0,000000;181,700000;186;80;2 454;181,700000;D;;
3939;remboursement;0,000000;89,270000;217;21;2 454;89,270000;D;;
3940;GAB 22681 GAB BELLEVUE;120,000000;0,000000;189;6;2 455;-120,000000;D;;
3941;;40,000000;0,000000;245;6;2 455;-40,000000;D;;
3942;FREE HAUTDEBIT 97138125;29,990000;0,000000;223;113;2 471;-29,990000;D;;
3943;;4,290000;0,000000;223;113;2 471;-4,290000;D;;
3944;emma;11,000000;0,000000;204;140;2 476;-11,000000;D;;
3945;clara;10,000000;0,000000;204;140;2 476;-10,000000;D;;
3946;février à juillet;0,000000;325,000000;189;93;2 482;325,000000;D;;
3947;AVANCE > 3/04;0,000000;148,730000;181;91;2 482;148,730000;D;;
3948;fetes des mères;19,000000;0,000000;245;44;2 520;-19,000000;D;;
3949;Fete des mères;19,000000;0,000000;184;44;2 520;-19,000000;D;;
3950;Fete des mères;19,000000;0,000000;182;44;2 520;-19,000000;D;;
3951;MATMUT;0,000000;116,620000;174;129;2 534;116,620000;D;;
3952;Entretien;0,000000;91,470000;178;129;2 534;91,470000;D;;
3953;Impots;0,000000;114,340000;211;129;2 534;114,340000;D;;
3954;Impots locaux;0,000000;62,500000;210;88;2 534;62,500000;D;;
3955;Redevance TV;0,000000;10,060000;210;129;2 534;10,060000;D;;
3956;Remb emprunt;0,000000;516,400000;245;129;2 534;516,400000;D;;
3957;Eau;0,000000;56,410000;216;129;2 534;56,410000;D;;
3958;Electricite;0,000000;99,090000;217;129;2 534;99,090000;D;;
3959;Téléphone;0,000000;34,300000;223;129;2 534;34,300000;D;;
3960;Entretien pommier;0,000000;7,620000;245;129;2 534;7,620000;D;;
3961;Impot fonciers;0,000000;56,410000;209;129;2 534;56,410000;D;;
3962;;0,000000;76,220000;245;129;2 534;76,220000;D;;
3963;Argent de poche;0,000000;213,430000;245;129;2 534;213,430000;D;;
3964;;0,000000;609,800000;189;129;2 534;609,800000;D;;
3965;;0,000000;125,010000;176;129;2 534;125,010000;D;;
3966;;0,000000;182,940000;238;129;2 534;182,940000;D;;
3967;;0,000000;99,090000;224;129;2 534;99,090000;D;;
3968;;0,000000;29,990000;223;126;2 534;29,990000;D;;
3969;;242,500000;0,000000;180;51;2 534;-242,500000;D;;
3970;;0,000000;628,380000;227;51;2 534;628,380000;D;;
3971;FRAIS ANNIV clara;0,280000;0,000000;184;32;2 537;-0,280000;D;;
3972;frais anniv clara;0,280000;0,000000;182;32;2 537;-0,280000;D;;
3973;ANNIV CLARA;10,170000;0,000000;184;32;2 538;-10,170000;D;;
3974;ANNIV CLARA;10,170000;0,000000;182;32;2 538;-10,170000;D;;
3975;FREE HAUTDEBIT 97138125;29,990000;0,000000;223;113;2 547;-29,990000;D;;
3976;;8,830000;0,000000;223;113;2 547;-8,830000;D;;
3977;FREE HAUTDEBIT 97138125;29,990000;0,000000;223;113;2 550;-29,990000;D;;
3978;;3,260000;0,000000;223;113;2 550;-3,260000;D;;
3979;carte CF;25,890000;0,000000;245;98;2 552;-25,890000;D;;
3980;;10,000000;0,000000;224;116;2 552;-10,000000;D;;
3981;PAPA;31,000000;0,000000;184;44;2 566;-31,000000;D;;
3982;papa;31,000000;0,000000;182;44;2 566;-31,000000;D;;
3983;PAPA;31,000000;0,000000;245;44;2 566;-31,000000;D;;
3984;;0,000000;110,000000;248;22;2 583;110,000000;D;;
3985;parents;0,000000;80,000000;203;22;2 583;80,000000;D;;
3986;;0,000000;4 500,000000;175;23;2 583;4 500,000000;D;;
3987;noel lecteur dvd papa;0,000000;53,000000;183;23;2 583;53,000000;D;;
3988;MATMUT;0,000000;116,620000;174;129;2 591;116,620000;D;;
3989;Entretien;0,000000;91,470000;178;129;2 591;91,470000;D;;
3990;Impots;0,000000;114,340000;211;129;2 591;114,340000;D;;
3991;Impots locaux;0,000000;62,500000;210;88;2 591;62,500000;D;;
3992;Redevance TV;0,000000;10,060000;210;129;2 591;10,060000;D;;
3993;Remb emprunt;0,000000;258,190000;238;129;2 591;258,190000;D;;
3994;Eau;0,000000;56,410000;216;129;2 591;56,410000;D;;
3995;Electricite;0,000000;99,090000;217;129;2 591;99,090000;D;;
3996;Téléphone;0,000000;34,300000;223;129;2 591;34,300000;D;;
3997;Entretien pommier;0,000000;7,620000;245;129;2 591;7,620000;D;;
3998;Impot fonciers;0,000000;56,410000;209;129;2 591;56,410000;D;;
3999;;0,000000;76,220000;245;129;2 591;76,220000;D;;
4000;Argent de poche;0,000000;213,430000;245;129;2 591;213,430000;D;;
4001;;0,000000;609,800000;189;129;2 591;609,800000;D;;
4002;;0,000000;125,010000;176;129;2 591;125,010000;D;;
4003;;0,000000;182,940000;238;129;2 591;182,940000;D;;
4004;;0,000000;99,090000;224;129;2 591;99,090000;D;;
4005;;0,000000;29,990000;223;126;2 591;29,990000;D;;
4006;;242,500000;0,000000;180;51;2 591;-242,500000;D;;
4007;;1 032,190000;0,000000;227;51;2 591;-1 032,190000;D;;
4008;;0,000000;258,190000;239;21;2 591;258,190000;D;;
4009;FREE HAUTDEBIT 97138125;29,990000;0,000000;223;113;2 617;-29,990000;D;;
4010;;5,790000;0,000000;223;113;2 617;-5,790000;D;;
4011;MATMUT;0,000000;116,620000;174;129;2 660;116,620000;D;;
4012;Entretien;0,000000;91,470000;178;129;2 660;91,470000;D;;
4013;Impots;0,000000;114,340000;211;129;2 660;114,340000;D;;
4014;Impots locaux;0,000000;62,500000;210;88;2 660;62,500000;D;;
4015;Redevance TV;0,000000;10,060000;210;129;2 660;10,060000;D;;
4016;Remb emprunt;0,000000;516,400000;238;129;2 660;516,400000;D;;
4017;Eau;0,000000;56,410000;216;129;2 660;56,410000;D;;
4018;Electricite;0,000000;99,090000;217;129;2 660;99,090000;D;;
4019;Téléphone;0,000000;34,300000;223;129;2 660;34,300000;D;;
4020;Entretien pommier;0,000000;7,620000;245;129;2 660;7,620000;D;;
4021;Impot fonciers;0,000000;56,410000;209;129;2 660;56,410000;D;;
4022;;0,000000;76,220000;245;129;2 660;76,220000;D;;
4023;Argent de poche;0,000000;242,120000;245;129;2 660;242,120000;D;;
4024;;0,000000;609,800000;189;129;2 660;609,800000;D;;
4025;;0,000000;125,010000;176;129;2 660;125,010000;D;;
4026;;0,000000;182,940000;238;129;2 660;182,940000;D;;
4027;;0,000000;99,090000;224;129;2 660;99,090000;D;;
4028;;0,000000;29,990000;223;126;2 660;29,990000;D;;
4029;;242,500000;0,000000;180;51;2 660;-242,500000;D;;
4030;;1 063,370000;0,000000;227;51;2 660;-1 063,370000;D;;
4031;_;29,990000;0,000000;223;113;2 662;-29,990000;D;;
4032;;2,010000;0,000000;223;113;2 662;-2,010000;D;;
4033;;0,000000;8,130000;186;30;2 669;8,130000;D;;
4034;remb matmut;0,000000;69,000000;178;23;2 669;69,000000;D;;
4035;;0,000000;175,250000;186;30;2 669;175,250000;D;;
4036;;0,000000;107,700000;186;23;2 669;107,700000;D;;
4037;FREE HAUTDEBIT 97138125;29,990000;0,000000;223;113;2 685;-29,990000;D;;
4038;;4,990000;0,000000;223;113;2 685;-4,990000;D;;
4039;MATMUT;0,000000;116,620000;174;129;2 718;116,620000;D;;
4040;Entretien;0,000000;91,470000;178;129;2 718;91,470000;D;;
4041;Impots;0,000000;114,340000;211;129;2 718;114,340000;D;;
4042;Impots locaux;0,000000;62,500000;210;88;2 718;62,500000;D;;
4043;Redevance TV;0,000000;10,060000;210;129;2 718;10,060000;D;;
4044;Remb emprunt;0,000000;516,400000;238;129;2 718;516,400000;D;;
4045;Eau;0,000000;56,410000;216;129;2 718;56,410000;D;;
4046;Electricite;0,000000;99,090000;217;129;2 718;99,090000;D;;
4047;Téléphone;0,000000;34,300000;223;129;2 718;34,300000;D;;
4048;Entretien pommier;0,000000;7,620000;245;129;2 718;7,620000;D;;
4049;Impot fonciers;0,000000;56,410000;209;129;2 718;56,410000;D;;
4050;;0,000000;76,220000;245;129;2 718;76,220000;D;;
4051;Argent de poche;0,000000;242,120000;245;129;2 718;242,120000;D;;
4052;;0,000000;609,800000;189;129;2 718;609,800000;D;;
4053;;0,000000;125,010000;176;129;2 718;125,010000;D;;
4054;;0,000000;182,940000;238;129;2 718;182,940000;D;;
4055;;0,000000;109,000000;224;129;2 718;109,000000;D;;
4056;;0,000000;29,990000;223;126;2 718;29,990000;D;;
4057;;242,500000;0,000000;180;51;2 718;-242,500000;D;;
4058;cs;15,000000;0,000000;204;140;2 745;-15,000000;D;;
4059;clara;13,500000;0,000000;204;140;2 745;-13,500000;D;;
4060;GAB 22609 GAB BELLEVUE;40,000000;0,000000;245;6;2 771;-40,000000;D;;
4061;;40,000000;0,000000;191;6;2 771;-40,000000;D;;
4062;MATMUT;0,000000;116,620000;174;129;2 791;116,620000;D;;
4063;Entretien;0,000000;91,470000;178;129;2 791;91,470000;D;;
4064;Impots;0,000000;114,340000;211;129;2 791;114,340000;D;;
4065;Impots locaux;0,000000;62,500000;210;88;2 791;62,500000;D;;
4066;Redevance TV;0,000000;10,060000;210;129;2 791;10,060000;D;;
4067;Remb emprunt;0,000000;516,400000;178;129;2 791;516,400000;D;;
4068;Eau;0,000000;56,410000;216;129;2 791;56,410000;D;;
4069;Electricite;0,000000;99,090000;217;129;2 791;99,090000;D;;
4070;Téléphone;0,000000;34,300000;223;129;2 791;34,300000;D;;
4071;Entretien pommier;0,000000;7,620000;245;129;2 791;7,620000;D;;
4072;Impot fonciers;0,000000;56,410000;209;129;2 791;56,410000;D;;
4073;;0,000000;76,220000;245;129;2 791;76,220000;D;;
4074;Argent de poche;0,000000;325,560000;245;129;2 791;325,560000;D;;
4075;;0,000000;609,800000;189;129;2 791;609,800000;D;;
4076;;0,000000;125,010000;176;129;2 791;125,010000;D;;
4077;;0,000000;182,940000;238;129;2 791;182,940000;D;;
4078;;0,000000;99,090000;224;129;2 791;99,090000;D;;
4079;;0,000000;29,990000;223;126;2 791;29,990000;D;;
4080;;242,500000;0,000000;180;51;2 791;-242,500000;D;;
4081;_;40,000000;0,000000;245;6;2 799;-40,000000;D;;
4082;marches ...;30,000000;0,000000;189;6;2 799;-30,000000;D;;
4083;GAB 22609 GAB BELLEVUE;40,000000;0,000000;245;6;2 809;-40,000000;D;;
4084;;40,000000;0,000000;191;6;2 809;-40,000000;D;;
4085;FREE HAUTDEBIT 118687927;29,990000;0,000000;223;113;2 818;-29,990000;D;;
4086;;4,180000;0,000000;223;107;2 818;-4,180000;D;;
4087;GAB 22609 GAB BELLEVUE;40,000000;0,000000;245;6;2 819;-40,000000;D;;
4088;;120,000000;0,000000;189;6;2 819;-120,000000;D;;
4089;;120,000000;0,000000;191;6;2 819;-120,000000;D;;
4090;GAB 22609 GAB BELLEVUE;40,000000;0,000000;245;6;2 828;-40,000000;D;;
4091;;40,000000;0,000000;191;6;2 828;-40,000000;D;;
4092;GAB 22609 GAB BELLEVUE;40,000000;0,000000;245;6;2 832;-40,000000;D;;
4093;;40,000000;0,000000;191;6;2 832;-40,000000;D;;
4094;GAB 22609 GAB BELLEVUE;40,000000;0,000000;245;6;2 839;-40,000000;D;;
4095;;40,000000;0,000000;191;6;2 839;-40,000000;D;;
4096;GAB 22609 GAB BELLEVUE;40,000000;0,000000;245;6;2 850;-40,000000;D;;
4097;MARCH2S;60,000000;0,000000;245;6;2 850;-60,000000;D;;
4098;MATMUT;0,000000;116,620000;174;129;2 859;116,620000;D;;
4099;Entretien;0,000000;91,470000;178;129;2 859;91,470000;D;;
4100;Impots;0,000000;114,340000;211;129;2 859;114,340000;D;;
4101;Impots locaux;0,000000;62,500000;210;88;2 859;62,500000;D;;
4102;Redevance TV;0,000000;10,060000;212;129;2 859;10,060000;D;;
4103;Remb emprunt;0,000000;216,330000;222;129;2 859;216,330000;D;;
4104;Eau;0,000000;56,410000;216;129;2 859;56,410000;D;;
4105;Electricite;0,000000;99,090000;217;129;2 859;99,090000;D;;
4106;Téléphone;0,000000;34,300000;223;129;2 859;34,300000;D;;
4107;Entretien pommier;0,000000;7,620000;192;129;2 859;7,620000;D;;
4108;Impot fonciers;0,000000;56,410000;209;129;2 859;56,410000;D;;
4109;;0,000000;76,220000;190;129;2 859;76,220000;D;;
4110;Argent de poche;0,000000;323,060000;245;129;2 859;323,060000;D;;
4111;;0,000000;609,800000;189;129;2 859;609,800000;D;;
4112;;0,000000;125,010000;176;129;2 859;125,010000;D;;
4113;;0,000000;182,940000;238;129;2 859;182,940000;D;;
4114;;0,000000;99,090000;224;129;2 859;99,090000;D;;
4115;;0,000000;29,990000;223;126;2 859;29,990000;D;;
4116;;242,500000;0,000000;180;51;2 859;-242,500000;D;;
